case,frame,evidence
LVP_0043,42,0.08554720114112035
LVP_0043,45,0.07650018182349586
LVP_0043,48,0.07545471420018526
LVP_0053,0,0.08768589458852036
LVP_0053,3,0.2524215597757836
LVP_0053,6,0.08148847686563274
LVP_0053,9,0.12873516829124199
LVP_0053,12,0.1818738978064457
LVP_0053,15,0.18880785241424125
LVP_0053,18,0.21145556996729148
LVP_0053,21,0.1887692697136873
LVP_0053,24,0.06289980798771325
LVP_0053,27,0.12946945592866155
LVP_0053,30,0.16817499664532765
LVP_0053,33,0.17343561057680754
LVP_0053,36,0.14351495219265
LVP_0053,39,0.0
LVP_0053,42,0.0
LVP_0053,45,0.18916291951470063
LVP_0053,48,0.14016269323380445
LVP_0054,0,0.0374985366198264
LVP_0054,3,0.07376031820175609
LVP_0054,6,0.1545809872910572
LVP_0054,9,0.19118880351651302
LVP_0054,12,0.23814498606563053
LVP_0054,15,0.18195004429282594
LVP_0054,18,0.14882749233710346
LVP_0054,21,0.12560495259519114
LVP_0054,24,0.18210258613141805
LVP_0054,27,0.21795353275941592
LVP_0054,30,0.138752365301687
LVP_0054,33,0.1487552884751741
LVP_0054,36,0.1631001675128099
LVP_0054,39,0.11648926028454724
LVP_0054,42,0.12750905208792965
LVP_0054,45,0.11856661959241334
LVP_0054,48,0.11534843404952055
LVP_0055,0,0.046224960669069295
LVP_0055,3,0.037960334398743516
LVP_0055,6,0.04187648321736716
LVP_0055,9,0.27329115027191075
LVP_0055,12,0.2875011375946284
LVP_0055,15,0.164374065286253
LVP_0055,18,0.1627059022148118
LVP_0055,21,0.12169113951001338
LVP_0055,24,0.10917455918286528
LVP_0055,27,0.1326797011357485
LVP_0055,30,0.106173325748235
LVP_0055,33,0.11585370326782038
LVP_0055,36,0.07646875702095778
LVP_0055,39,0.1057482130653173
LVP_0055,42,0.14822242479154074
LVP_0055,45,0.15940841646589088
LVP_0055,48,0.08281170577645645
LVP_0056,0,0.09912717979283452
LVP_0056,3,0.044334104391809556
LVP_0056,6,0.09329540010035178
LVP_0056,9,0.10566428796668507
LVP_0056,12,0.14389567857218805
LVP_0056,15,0.16107708193322084
LVP_0056,18,0.20960090823760424
LVP_0056,21,0.21917053802831432
LVP_0056,24,0.16243884818208823
LVP_0056,27,0.11966513848939828
LVP_0056,30,0.14351291632210678
LVP_0056,33,0.1128787599537857
LVP_0056,36,0.11716482314709248
LVP_0056,39,0.10774590452570547
LVP_0056,42,0.14062468162915298
LVP_0056,45,0.08941304392392133
LVP_0056,48,0.1858459591323369
LVP_0062,0,0.0
LVP_0062,3,0.0
LVP_0062,6,0.0
LVP_0062,9,0.0
LVP_0062,12,0.0
LVP_0062,15,0.0
LVP_0062,18,0.0
LVP_0062,21,0.0
LVP_0062,24,0.0
LVP_0062,27,0.0
LVP_0062,30,0.0
LVP_0062,33,0.0
LVP_0062,36,0.0
LVP_0062,39,0.0
LVP_0062,42,0.0
LVP_0062,45,0.0
LVP_0062,48,0.0
